Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-10-14 00:00:00+05:30,711.5,726.5999755859375,706.5499877929688,722.25,27298,0.0,0.0
2022-10-17 00:00:00+05:30,725.9000244140625,748.0,718.5,741.75,60825,0.0,0.0
2022-10-18 00:00:00+05:30,743.0,745.5,728.5999755859375,735.1500244140625,41352,0.0,0.0
2022-10-19 00:00:00+05:30,735.0,735.0,716.0499877929688,729.1500244140625,19932,0.0,0.0
2022-10-20 00:00:00+05:30,727.9000244140625,744.0,702.2999877929688,707.8499755859375,189774,0.0,0.0
2022-10-21 00:00:00+05:30,711.4000244140625,736.0,708.5999755859375,730.6500244140625,47523,0.0,0.0
2022-10-24 00:00:00+05:30,739.9500122070312,744.5,727.0,735.5,12898,0.0,0.0
2022-10-25 00:00:00+05:30,730.7999877929688,739.0,708.0,717.0999755859375,32409,0.0,0.0
2022-10-27 00:00:00+05:30,717.0999755859375,730.7000122070312,712.7999877929688,726.75,15542,0.0,0.0
2022-10-28 00:00:00+05:30,730.4000244140625,738.0,721.5999755859375,725.7000122070312,36096,0.0,0.0
2022-10-31 00:00:00+05:30,728.0,742.7000122070312,725.75,738.5499877929688,53491,0.0,0.0
2022-11-01 00:00:00+05:30,735.2999877929688,740.0,718.75,728.9000244140625,74370,0.0,0.0
2022-11-02 00:00:00+05:30,732.5499877929688,744.5,708.0,718.1500244140625,96231,0.0,0.0
2022-11-03 00:00:00+05:30,714.0999755859375,735.9500122070312,709.3499755859375,727.8499755859375,73467,0.0,0.0
2022-11-04 00:00:00+05:30,731.5,731.5,720.0,722.4000244140625,16942,0.0,0.0
2022-11-07 00:00:00+05:30,726.0499877929688,727.0,717.0,718.2000122070312,15857,0.0,0.0
2022-11-09 00:00:00+05:30,729.0,732.4000244140625,702.0499877929688,709.25,23570,0.0,0.0
2022-11-10 00:00:00+05:30,706.5,710.0,685.0,707.5499877929688,46965,0.0,0.0
2022-11-11 00:00:00+05:30,711.0999755859375,714.0999755859375,700.0,706.75,22226,0.0,0.0
2022-11-14 00:00:00+05:30,702.0,713.9000244140625,700.7000122070312,705.9500122070312,25081,0.0,0.0
2022-11-15 00:00:00+05:30,709.5,713.9000244140625,705.0,709.5499877929688,17768,0.0,0.0
2022-11-16 00:00:00+05:30,710.0,711.9000244140625,678.6500244140625,686.6500244140625,60051,0.0,0.0
2022-11-17 00:00:00+05:30,683.7000122070312,688.75,674.5499877929688,686.2000122070312,25111,0.0,0.0
2022-11-18 00:00:00+05:30,689.6500244140625,689.6500244140625,670.0999755859375,678.1500244140625,25296,0.0,0.0
2022-11-21 00:00:00+05:30,681.5,681.9500122070312,674.0499877929688,677.7999877929688,7105,0.0,0.0
2022-11-22 00:00:00+05:30,681.0,681.0,670.0499877929688,672.0999755859375,10123,0.0,0.0
2022-11-23 00:00:00+05:30,675.4500122070312,675.5,666.0,668.4500122070312,14853,0.0,0.0
2022-11-24 00:00:00+05:30,668.0,674.2999877929688,661.0,666.5,17986,0.0,0.0
2022-11-25 00:00:00+05:30,669.7999877929688,677.0,661.5499877929688,669.5999755859375,53273,0.0,0.0
2022-11-28 00:00:00+05:30,669.5999755859375,688.0,669.5999755859375,683.5499877929688,14218,0.0,0.0
2022-11-29 00:00:00+05:30,686.0,686.0,666.0499877929688,673.7999877929688,111118,0.0,0.0
2022-11-30 00:00:00+05:30,674.0,680.25,666.0499877929688,673.5,16250,0.0,0.0
2022-12-01 00:00:00+05:30,672.5999755859375,678.5,668.5,669.9500122070312,13475,0.0,0.0
2022-12-02 00:00:00+05:30,676.6500244140625,676.8499755859375,662.0999755859375,664.8499755859375,21420,0.0,0.0
2022-12-05 00:00:00+05:30,660.0,672.0,658.2999877929688,659.5,28161,0.0,0.0
2022-12-06 00:00:00+05:30,658.25,665.5999755859375,657.0499877929688,659.0999755859375,142166,0.0,0.0
2022-12-07 00:00:00+05:30,663.4500122070312,663.9000244140625,657.0,661.6500244140625,69703,0.0,0.0
2022-12-08 00:00:00+05:30,665.0,667.7000122070312,659.0,660.1500244140625,25275,0.0,0.0
2022-12-09 00:00:00+05:30,663.5,680.0,656.4500122070312,676.0999755859375,66024,0.0,0.0
2022-12-12 00:00:00+05:30,681.9500122070312,681.9500122070312,665.0,666.5499877929688,25950,0.0,0.0
2022-12-13 00:00:00+05:30,665.5,669.9000244140625,658.2000122070312,660.0,28396,0.0,0.0
2022-12-14 00:00:00+05:30,660.5499877929688,674.7000122070312,660.5499877929688,662.9000244140625,39328,0.0,0.0
2022-12-15 00:00:00+05:30,662.9000244140625,672.0,659.0,667.1500244140625,52425,0.0,0.0
2022-12-16 00:00:00+05:30,671.7999877929688,687.0,664.6500244140625,668.0999755859375,50710,0.0,0.0
2022-12-19 00:00:00+05:30,671.4500122070312,674.9500122070312,660.0999755859375,663.2999877929688,12839,0.0,0.0
2022-12-20 00:00:00+05:30,664.0,672.7999877929688,663.1500244140625,664.5499877929688,16866,0.0,0.0
2022-12-21 00:00:00+05:30,667.9000244140625,687.2999877929688,660.1500244140625,665.0,83844,0.0,0.0
2022-12-22 00:00:00+05:30,678.0,678.9500122070312,655.0,659.25,78261,0.0,0.0
2022-12-23 00:00:00+05:30,655.0,657.6500244140625,642.5499877929688,649.6500244140625,24664,0.0,0.0
2022-12-26 00:00:00+05:30,650.7000122070312,668.4000244140625,643.5999755859375,660.9500122070312,29938,0.0,0.0
2022-12-27 00:00:00+05:30,662.0,665.9000244140625,651.0,654.0499877929688,45708,0.0,0.0
2022-12-28 00:00:00+05:30,654.0499877929688,658.7000122070312,643.5999755859375,646.0,27117,0.0,0.0
2022-12-29 00:00:00+05:30,649.7999877929688,669.0,636.8499755859375,638.3499755859375,54148,0.0,0.0
2022-12-30 00:00:00+05:30,641.5,656.0499877929688,636.3499755859375,647.25,383419,0.0,0.0
2023-01-02 00:00:00+05:30,657.9000244140625,672.0,650.0999755859375,664.6500244140625,153310,0.0,0.0
2023-01-03 00:00:00+05:30,668.0,669.5,657.0499877929688,661.25,17267,0.0,0.0
2023-01-04 00:00:00+05:30,664.7999877929688,664.7999877929688,645.75,650.1500244140625,26714,0.0,0.0
2023-01-05 00:00:00+05:30,654.4000244140625,658.5499877929688,647.0,649.7999877929688,25930,0.0,0.0
2023-01-06 00:00:00+05:30,652.8499755859375,652.8499755859375,644.4000244140625,647.1500244140625,17135,0.0,0.0
2023-01-09 00:00:00+05:30,650.0,653.4500122070312,644.0,647.2000122070312,13183,0.0,0.0
2023-01-10 00:00:00+05:30,646.2000122070312,648.0,641.4000244140625,645.7999877929688,23868,0.0,0.0
2023-01-11 00:00:00+05:30,645.7999877929688,648.5,635.5,641.5499877929688,15722,0.0,0.0
2023-01-12 00:00:00+05:30,644.0,644.0,637.4500122070312,639.4000244140625,10114,0.0,0.0
2023-01-13 00:00:00+05:30,640.1500244140625,653.0,637.0499877929688,642.3499755859375,40785,0.0,0.0
2023-01-16 00:00:00+05:30,644.9000244140625,651.0,640.0999755859375,648.5499877929688,15415,0.0,0.0
2023-01-17 00:00:00+05:30,650.4500122070312,655.0,646.6500244140625,651.7999877929688,14791,0.0,0.0
2023-01-18 00:00:00+05:30,651.0,662.0,625.4000244140625,632.5,109911,0.0,0.0
2023-01-19 00:00:00+05:30,638.0,655.0,633.0999755859375,644.0999755859375,33265,0.0,0.0
2023-01-20 00:00:00+05:30,650.5,661.0,626.6500244140625,631.5999755859375,52652,0.0,0.0
2023-01-23 00:00:00+05:30,631.5999755859375,638.0499877929688,631.5999755859375,635.2999877929688,12728,0.0,0.0
2023-01-24 00:00:00+05:30,632.0,639.0999755859375,630.0,635.0499877929688,18271,0.0,0.0
2023-01-25 00:00:00+05:30,632.0,636.0,623.0499877929688,624.4500122070312,18545,0.0,0.0
2023-01-27 00:00:00+05:30,627.5999755859375,650.9500122070312,616.25,629.25,73746,0.0,0.0
2023-01-30 00:00:00+05:30,630.0,632.4000244140625,605.75,612.4000244140625,32870,0.0,0.0
2023-01-31 00:00:00+05:30,619.9500122070312,622.0,607.5499877929688,610.7000122070312,21574,0.0,0.0
2023-02-01 00:00:00+05:30,613.2999877929688,619.9000244140625,608.4500122070312,612.8499755859375,13227,0.0,0.0
2023-02-02 00:00:00+05:30,612.75,628.8499755859375,602.5,625.5499877929688,41627,0.0,0.0
2023-02-03 00:00:00+05:30,623.25,629.9000244140625,610.0,625.2000122070312,26438,0.0,0.0
2023-02-06 00:00:00+05:30,625.4000244140625,629.9000244140625,620.0,628.4000244140625,13059,0.0,0.0
2023-02-07 00:00:00+05:30,629.1500244140625,634.1500244140625,623.0999755859375,632.25,20229,0.0,0.0
2023-02-08 00:00:00+05:30,633.0999755859375,644.5,625.5999755859375,642.7000122070312,42030,0.0,0.0
2023-02-09 00:00:00+05:30,642.1500244140625,644.0499877929688,636.0499877929688,637.9000244140625,10838,0.0,0.0
2023-02-10 00:00:00+05:30,637.5,645.9000244140625,635.0,643.0999755859375,18952,0.0,0.0
2023-02-13 00:00:00+05:30,644.9500122070312,646.2999877929688,637.0,639.0499877929688,8383,0.0,0.0
