Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-10-14 00:00:00+05:30,615.5950913738628,615.5950913738628,591.9562398651066,595.7236938476562,505934,0.0,0.0
2022-10-17 00:00:00+05:30,593.9260999318416,601.4855950676665,591.9561957861307,593.5075073242188,530084,0.0,0.0
2022-10-18 00:00:00+05:30,600.8207835308671,603.2831637912394,594.9849543371256,597.7674560546875,551668,0.0,0.0
2022-10-19 00:00:00+05:30,600.7714884498748,610.621008515889,598.4075795873515,604.243408203125,694136,0.0,0.0
2022-10-20 00:00:00+05:30,598.9000941558091,608.50337683856,595.4035263305584,597.7181396484375,625708,0.0,0.0
2022-10-21 00:00:00+05:30,600.8207532011673,605.745513473308,590.971232656886,592.2763061523438,630774,0.0,0.0
2022-10-24 00:00:00+05:30,600.328318287748,604.0957721772921,598.2106471790166,603.0615844726562,281958,0.0,0.0
2022-10-25 00:00:00+05:30,603.0615905310738,614.1668897468467,598.0629464389589,606.238037109375,843986,0.0,0.0
2022-10-27 00:00:00+05:30,607.6662180616154,610.1778339261056,600.8946722855993,602.4459838867188,454910,0.0,0.0
2022-10-28 00:00:00+05:30,603.2831532280105,606.2626573375736,600.8207730107533,601.8057250976562,379344,0.0,0.0
2022-10-31 00:00:00+05:30,604.2681101135931,608.2079184924919,601.3624894108143,602.569091796875,409038,0.0,0.0
2022-11-01 00:00:00+05:30,605.5978001975108,611.6306320646257,602.7168272067606,609.4144897460938,589742,0.0,0.0
2022-11-02 00:00:00+05:30,612.4678465425243,613.649801076094,604.5389942264138,605.4254150390625,508952,0.0,0.0
2022-11-03 00:00:00+05:30,605.2530581921756,608.6757426519507,598.7523984568096,600.3036499023438,413106,0.0,0.0
2022-11-04 00:00:00+05:30,601.8057147714065,607.9616652089209,595.452761896551,599.0724487304688,612398,0.0,0.0
2022-11-07 00:00:00+05:30,602.0765888153975,615.5950316640593,597.2749475684178,607.4691772460938,955312,0.0,0.0
2022-11-09 00:00:00+05:30,608.2079024586633,610.300925604776,598.7523866452585,600.5745239257812,516782,0.0,0.0
2022-11-10 00:00:00+05:30,598.3584201954299,600.3283244594478,591.6853454543864,594.197021484375,419174,0.0,0.0
2022-11-11 00:00:00+05:30,598.3583960694335,602.1258498458042,595.896015838695,597.299560546875,368420,0.0,0.0
2022-11-14 00:00:00+05:30,600.2790663173009,627.3898366619817,596.9794407290487,618.6730346679688,1634420,0.0,0.0
2022-11-15 00:00:00+05:30,621.4308805937438,629.1381426622227,613.3050259135664,615.644287109375,1218182,0.0,0.0
2022-11-16 00:00:00+05:30,615.5951028925429,621.1601066693752,595.8960595999815,602.224365234375,748808,0.0,0.0
