Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-10-14 00:00:00+05:30,3096.2729519467393,3153.0492244460443,3050.191593627124,3060.787841796875,25690,0.0,0.0
2022-10-17 00:00:00+05:30,3045.805438900335,3108.2001421376685,3039.497070820392,3077.741943359375,44816,0.0,0.0
2022-10-18 00:00:00+05:30,3085.8741512001684,3104.9474963659495,3048.910490529145,3061.87255859375,44614,0.0,0.0
2022-10-19 00:00:00+05:30,3077.20005914974,3077.20005914974,3026.091543819514,3035.849853515625,57298,0.0,0.0
2022-10-20 00:00:00+05:30,3038.511451712546,3079.2205691851213,3021.1630780715946,3055.268310546875,51928,0.0,0.0
2022-10-21 00:00:00+05:30,3055.7119744937368,3094.597697720902,3041.0742684838747,3052.06494140625,29306,0.0,0.0
2022-10-24 00:00:00+05:30,3051.719645374472,3084.6418476147855,3042.8483673355927,3060.295166015625,6253,0.0,0.0
2022-10-25 00:00:00+05:30,3045.805403555969,3106.672226750008,3039.9405513131887,3076.460693359375,124788,0.0,0.0
2022-10-27 00:00:00+05:30,3076.4607403175537,3095.0409948711017,3052.557574568809,3069.363525390625,28392,0.0,0.0
2022-10-28 00:00:00+05:30,3063.5481775573057,3099.9696561845353,3050.734108603559,3068.180908203125,41523,0.0,0.0
2022-10-31 00:00:00+05:30,3075.3767323117013,3114.80463913621,3074.7852174497953,3110.0732421875,39597,0.0,0.0
2022-11-01 00:00:00+05:30,3125.5483368867285,3193.660135417034,3096.914014920025,3180.5009765625,95576,0.0,0.0
2022-11-02 00:00:00+05:30,3192.6743088851554,3277.4442967098307,3180.8952714974193,3263.64453125,161278,0.0,0.0
2022-11-03 00:00:00+05:30,3254.280571904097,3275.4730699492093,3233.9751054245994,3249.25341796875,71149,0.0,0.0
2022-11-04 00:00:00+05:30,3249.2530739788135,3254.4279857443007,3187.844313547407,3207.8046875,26080,0.0,0.0
2022-11-07 00:00:00+05:30,3193.660243681399,3222.2454742575596,3154.232339438419,3180.8955078125,24901,0.0,0.0
2022-11-09 00:00:00+05:30,3180.8955214293983,3203.172143032747,3126.6821528632217,3141.9111328125,24110,0.0,0.0
2022-11-10 00:00:00+05:30,3124.661043568022,3171.6787657152945,3114.804068667176,3130.4765625,28472,0.0,0.0
2022-11-11 00:00:00+05:30,3132.448317924589,3179.5153784920367,3034.2729810046135,3128.06201171875,202694,0.0,0.0
2022-11-14 00:00:00+05:30,3022.1484925598916,3172.861541933903,2981.734895627421,3101.300048828125,231335,0.0,0.0
2022-11-15 00:00:00+05:30,3076.362050600333,3157.6327653901462,3075.4256860584937,3085.430419921875,56702,0.0,0.0
2022-11-16 00:00:00+05:30,3068.5751353608784,3119.4863174957454,3050.8325794828716,3059.703857421875,34542,0.0,0.0
2022-11-17 00:00:00+05:30,3055.6626649392756,3095.0905702933305,3020.966156357474,3086.071533203125,37067,0.0,0.0
2022-11-18 00:00:00+05:30,3101.546657084177,3134.370433449049,3041.961288642999,3074.34130859375,48137,0.0,0.0
2022-11-21 00:00:00+05:30,3085.2333249271105,3085.2333249271105,3026.091472053108,3040.236328125,73331,0.0,0.0
2022-11-22 00:00:00+05:30,3045.8054174143736,3055.415968488739,3006.3775155708217,3044.425537109375,34908,0.0,0.0
2022-11-23 00:00:00+05:30,3044.5735338185104,3095.0905370101573,3037.3778930390067,3080.600830078125,37049,0.0,0.0
2022-11-24 00:00:00+05:30,3079.023582934372,3080.3050379599295,3016.234693170363,3055.66259765625,299271,0.0,0.0
2022-11-25 00:00:00+05:30,3053.4938317837864,3058.225228019152,3017.2201148443955,3024.465087890625,38975,0.0,0.0
2022-11-28 00:00:00+05:30,3025.1055877230147,3045.608143583188,2989.6204781896067,3036.5888671875,87804,0.0,0.0
2022-11-29 00:00:00+05:30,3036.5890856705073,3103.7645186347845,3036.5890856705073,3077.002685546875,104264,0.0,0.0
2022-11-30 00:00:00+05:30,3077.002780441794,3102.828249775864,3068.6243509407414,3079.516357421875,86314,0.0,0.0
2022-12-01 00:00:00+05:30,3082.52294086058,3129.392911714121,3073.6023290998946,3085.332275390625,69694,0.0,0.0
2022-12-02 00:00:00+05:30,3095.090382868351,3111.5021512186177,3001.9912951185242,3069.90576171875,24908,0.0,0.0
2022-12-05 00:00:00+05:30,3095.0902244683543,3099.082347569166,3066.800753667466,3075.228515625,26472,0.0,0.0
2022-12-06 00:00:00+05:30,3075.2284815616845,3094.252251039636,3043.833919519552,3057.239501953125,28351,0.0,0.0
2022-12-07 00:00:00+05:30,3057.633732657136,3058.865854567459,3031.660506528007,3038.31396484375,18186,0.0,0.0
2022-12-08 00:00:00+05:30,3039.0534258913776,3063.1045914572233,3016.2346229608606,3055.169677734375,23496,0.0,0.0
2022-12-09 00:00:00+05:30,3070.448025904953,3117.7615107343067,3048.5655873011424,3093.316162109375,80718,0.0,0.0
2022-12-12 00:00:00+05:30,3129.3433084252783,3129.3433084252783,3055.662416290531,3071.48291015625,50548,0.0,0.0
2022-12-13 00:00:00+05:30,3058.6195270499,3087.155423266928,3045.904124792204,3059.605224609375,174064,0.0,0.0
2022-12-14 00:00:00+05:30,3088.1905289496717,3088.1905289496717,3035.948557026808,3054.529052734375,169472,0.0,0.0
2022-12-15 00:00:00+05:30,3054.676641735768,3066.652770451103,3002.434672709632,3019.53662109375,23890,0.0,0.0
2022-12-16 00:00:00+05:30,3006.3774959578004,3050.7338852424236,2996.8162779528775,3006.919677734375,39422,0.0,0.0
2022-12-19 00:00:00+05:30,2999.379121914397,3006.328338103621,2898.000268443366,2957.7333984375,263295,0.0,0.0
2022-12-20 00:00:00+05:30,2947.235854266925,2997.5064323831834,2922.5934140138565,2959.014892578125,116933,0.0,0.0
2022-12-21 00:00:00+05:30,2957.0926353005652,3028.013525540761,2938.364381943662,3006.870361328125,78443,0.0,0.0
2022-12-22 00:00:00+05:30,3026.0915122898914,3075.179298957778,2990.951490499538,3042.207763671875,174047,0.0,0.0
